id,sentence_index,tag,answer
306,11,F5,itu segera periksa diri kembali dokter sebut
306,12,F5,banyak minum air putih hindar tahan pipis hindar konsumsi kalsium lebih laku olahraga
306,13,F1,moga bantu
306,14,F1,dr yusi
307,1,F1,hai
307,2,F4,nyeri buang air kecil anda alami mungkin hubung riwayat operasi hernia
307,3,F4,gejala dapat sebab batu ginjal anda alami
307,4,F3,saat batu ukur cukup besar lewat salur kemih akan gesek dinding salur kemih timbul rasa nyeri
307,5,F3,itu gejala yang mungkin timbul nyeri perut bawah pinggang sering buang air kecil kencing darah warna urin keruh bagai
307,6,F3,itu keluh nyeri buang air kecil pula oleh yang seperti infeksi salur kemih isk adang salur kemih akibat infeksi bakteri
307,7,F3,derita batu ginjal lebih mudah alami isk ada hambat alir urin bakteri lebih mudah kembang biak
307,8,F3,tangan isk dengan beri obat analgetik reda nyeri antibiotik resep dokter
307,9,F5,baik konsultasi dokter rawat agar laku periksa lebih lanjut pasti
307,10,F5,dokter laku periksa klinis tes tunjang perlu telusur lebih jauh tes urine usg xray bagai
307,11,F5,demikian tangan tepat dapat beri sesuai sebab
307,12,F5,ikut anjur anda banyak minum air putih gelas hari salur kemih bilas cara atur
307,13,F5,jangan tahan untuk kemih
307,14,F5,buang air kecil cara atur
307,15,F5,nyeri asa ganggu konsumsi ibuprofen paracetamol reda
307,16,F5,istirahat cukup konsumsi makan gizi daya tahan tubuh jaga
307,17,F5,baca laman artikel ikut batu ginjal nyeri buang air kecil infeksi salur kemih isk
307,18,F1,moga manfaat
307,19,F1,salam dr muliani sukiman
308,1,F1,halo had
308,2,F3,batu ginjal rupa suatu kondisi bentuk suatu material rupa batu dalam ginjal
308,3,F3,material asal limbah darah saring ginjal endap iring waktu
308,4,F3,gejala batu ginjal gantung ukur biasa gejala muncul ukur batu lebih diameter ureter salur hubung ginjal kandung kemih
308,5,F3,gejala biasa alami sakit pinggang serta jalar nyeri depan perut selangkang
308,6,F3,mual muntah serta demam gejala kemih bila infeksi ginjal
308,7,F3,bak darah
308,8,F3,nyeri jalar arah depan perut selangkang biasa oleh gera batu panjang ureter
308,9,F5,bantu gera anda saran banyak minum air putih
308,10,F5,biasa dokter akan resep obat fungsi bantu lancar keluar batu yaitu tamsulosin
308,11,F5,sedang nyeri saran minum obat nsaid non steroidal antiinflammatory ibuprofen ketorolac ketoprofen obat opiat lebih kuat apabila nyeri tangan obat atas
308,12,F5,apabila sudah minum obat obat sebut nyeri juga tangan baik sila segera kontrol dokter
308,13,F5,apabila ukur batu kecil biasa perlu tindak keluar batu dapat beri obat batu keluar sendiri
308,14,F5,baca obat batu ginjal
308,15,F1,moga bantu
308,16,F1,dr aloisia
309,1,F1,halo izatika
309,2,F1,coba jelas yah
309,3,F3,ginjal fungsi bagai alat nyaring darah buang sisa sisa metabolisme zat tubuh tidak butuh lalu urin kemih
309,4,F3,sisa sisa zat kadar tinggi tidak buang lalu urin zat endap ginjal lama lama akan jadi batu ginjal
309,5,F3,jenis batu yaitu batu kalsium paling sering jadi batu asam urat batu struvit batu sistin
309,6,F3,gejala muncul bila ukur batu besar batu tahan ginjal batu lewat ureter salur ginjal tuju kendung kemih batu infeksi
309,7,F3,paling sering rasa nyeri daerah pinggang
309,8,F3,rasa batu alami gesek lapis dinding salur kemih
309,9,F3,batu ukur kecil ginjal pindah sesuai gravitasi lewat ureter kandung kemih uretra hingga keluar tubuh
309,10,F3,proses sebab iritasi luka salur kemih bisa infeksi salur kemih muncul gejala nyeri pinggang nyeri buang air kecil warna urin jadi keruh merah demam lain
309,11,F3,tangan cara alami biasa bila ukur batu relatif kecil saran minum air putih banyak batu dorong luar tubuh
309,12,F3,terapi obat obat anti nyeri beri untuk reda sakit tidak atas batu ginjal salur kemih
309,13,F3,tatalaksana operasi extracorporeal shock wave lithotripsy gelombang kejut lain indikasi gantung ukur batu hasil periksa dokter
309,14,F5,saran sering kontrol dokter konsultasi kena sakit rencana tindak terapi akan laku
309,15,F1,moga manfaat terima kasih
309,16,F1,dr den
310,1,F1,hai intan
310,2,F4,keluh anda alami mungkin oleh infeksi salur kemih isk
310,3,F3,kondisi jadi adang salur kencing akibat infeksi bakteri dapat timbul bagai gejala ikut sakit buang air kecil
310,4,F3,sering buang air kecil
310,5,F3,buang air kecil sedikit sedikit tuntas anyang anyang
310,6,F3,warna urin keruh kadang campur darah
310,7,F3,urin bau sengat bagai
310,8,F3,tangan isk liput beri obat analgetik reda nyeri timbul obat antibiotik resep dokter atas infeksi jadi
310,9,F3,demikian keluh rupa pula akibat bagai kondisi medis lain infeksi ginjal
310,10,F3,batu ginjal
310,11,F3,radang kandung kemih
310,12,F3,sakit tular seksual pms bagai
310,13,F5,pasti keluh alami baik konsultasi dokter dapat laku periksa lebih lanjut
310,14,F5,dokter laku periksa fisik tes tunjang apabila perlu tes urine usg xray bagai tangan tepat beri anda sesuai kondisi dasar
310,15,F5,kurang timbul keluh ikut anjur dapat laku rumah banyak konsumsi air putih gelas hari salur kemih bilas cara atur bakteri dapat kembang biak
310,16,F5,hindar biasa tahan untuk kemih
310,17,F5,buang air kecil cara atur
310,18,F5,basuh organ intim arah benar depan belakang cegah kontaminasi bakteri dari anus salur kemih
310,19,F5,bila meni biasa kemih dan sudah hubung intim
310,20,F5,informasi ikut dapat bagi infeksi salur kemih isk anyang anyang
310,21,F1,moga manfaat
310,22,F1,dr muliani sukiman
311,1,F1,halo saudari ira kartika
311,2,F3,batu ginjal nefrolitiasis kondisi sumbat salur ginjal akibat mineralisasi kristalisasi bahan bila batu gerak turun tuju kandung kemih akibat nyeri iritasi dinding salur kemih potensi akibat infeksi bahkan akibat gagal ginjal
311,3,F3,obat gantung besar batu komplikasi jadi dengan obat minum bila tahap awal bila ukur batu besar laku terapi getar ultrasound operasi
311,4,F3,keluh susah bab sebab bagai seperti gerak konsumsi serat kurang peristaltik gerak usus kurang akibat ganggu elektrolit hipokalemi sumbat usus
311,5,F3,cuci darah laku dua cara dialisis paritoneal lalu dinding perut hemodialisa lalu buluh darah tangan
311,6,F6,efek samping upa mual muntah sesak tensi naik anemia kulit gatal kering nyeri otot berat badan naik infeksi daerah sunti
311,7,F4,yang ibu saudari alami ini bab hitam perlu periksa konsistensi cair lengket tidak
311,8,F4,bila bab hitam cair lengket bau amis sebab bab kandung darah dapat jadi kondisi gastropati nsaid luka lambung akibat konsumsi obat antinyei lebih kondisi ganas
311,9,F4,bila bab hitam keras akibat feses lama tumpuk
311,10,F4,bak keruh tanda infeksi salur kemih ganggu ginjal
311,11,F5,kondisi alami ibunda saudari saran laku konsultasi dokter spesialis urologi dokter spesialis sakit sehingga periksa langsung arah periksa lanjut sesuai indikasi periksa urin periksa usg abdomen ctscan mri bila perlu temu akan arah obat tepat
311,12,F5,infeksi salur kemih butuh terapi antibiotik minum banyak tahan kencing keluar batu kondisi stabil
311,13,F1,moga manfaat
311,14,F5,klik artikel informatif gejala batu ginjal wanita sebab efek samping cuci darah
312,1,F1,halo adhios
312,2,F3,radang ginjal pyelonefritis rupa infeksi salur kemih biasa mula dari uretra kandung kemih sebar hingga capai ginjal
312,3,F5,kondisi harus periksa cara seksama teliti perlu disiplin obat jadi benar beri obat benar harus periksa dokter sebut laku periksa lanjut obat lanjut rujuk kepada dokter spesialis sakit dan lain
312,4,F5,periksa tunjang biasa laku lain periksa darah lengkap darah rutin ureum kreatinin ulang
312,5,F5,usg daerah perut khusus ginjal lihat batu ganggu pada salur kemih kandung kemih
312,6,F5,periksa bnoivp laku lihat salur kemih dapat sumbat biasa dengan usg tidak lihat lain apa
312,7,F5,ct scan perlu lihat lain pada tubuh
312,8,F5,baik jaga pola minum banyak konsumsi air putih jangan tahan
312,9,F5,buang air kecil waktu lama
312,10,F5,artikel kait sakit ginjal gejala awal sakit ginjal perlu kenal
312,11,F1,moga bantu
312,12,F1,salam dr otniel budi krisetya
313,1,F1,dear nirvana
313,2,F3,sering buang air kecil sebab terlalu banyak minum infeksi salur kemih kandung kemih terlalu aktif infeksi ginjal batu ginjal diabetes konsumsi obat diuretik ganggu prostat cemas lain bagai
313,3,F6,beberapa antibiotik timbul efek samping upa sering buang air kecil hal jarang jadi
313,4,F4,sifilis jarang timbul keluh sering buang air kecil
313,5,F3,gejala awal sifilis upa luka penis tidak asa sakit
313,6,F3,sakit tular seksual seperti gonore klamidia trikomoniasis sebab sering buang air kecil bagai komplikasi upa urethritis dari infeksi salur kemih
313,7,F5,baik konsultasi dokter mana dokter analis gejala laku periksa fisik perlu
313,8,F5,periksa tunjang tes darah usg mungkin dokter anjur bantu tegak diagnosis
313,9,F5,diagnosis terapi sesuai dokter ikan
313,10,F5,ikut anjur dapat laku hindar biasa tahan buang air kecil minum air putih jumlah cukup konsumsi makan gizi daya tahan tubuh hadap infeksi jadi baik kelola stres baik istirahat tidur kualitas hindar ganti ganti pasang seksual
313,11,F5,ikut artikel dapat baca sering buang air kecil
313,12,F1,moga manfaat salam dr rony wijaya
314,1,F1,hai
314,2,F3,frekuensi buang air kecil normal kali banyak liter hari
314,3,F3,sering buang air kecil selalu oleh lain tubuh
314,4,F3,kondisi seperti lingkung suhu cuaca dingin faktor psikologis cemas stres psikis tegang cara normal sebab orang buang air kecil lebih sering
314,5,F3,demikian buang air kecil lebih frekuensi normal pula oleh lain seperti overactive bladder kandung kemih terlalu aktif
314,6,F3,infeksi salur kemih isk infeksi ginjal
314,7,F3,batu ginjal
314,8,F3,ganggu prostat
314,9,F3,diabetes
314,10,F3,adang usus besar bagai
314,11,F5,ingat keluh langsung lama baik konsultasi dokter sebab telusur
314,12,F5,lalu periksa fisik jika perlu tes tunjang tes urine tes darah usg xray tes urodinamik dokter analis dan beri tangan tepat
314,13,F5,ikut anjur dapat laku istirahat cukup tidur cukup
314,14,F5,konsumsi makan gizi imbang daya tahan tubuh jaga
314,15,F5,minum cukup air putih liter hari
314,16,F5,jangan tahan untuk kemih
314,17,F5,hindar minum terlalu banyak jelang waktu tidur malam
314,18,F5,baca laman artikel ikut sebab sering buang air kecil
314,19,F1,moga manfaat
314,20,F1,dr muliani sukiman
315,1,F1,hai
315,2,F4,sakit pinggang belah kiri saja oleh ganggu ginjal infeksi ginjal infeksi salur kemih isk batu ginjal bagai
315,3,F3,umum dengan gejala seperti nyeri buang air kecil sering buang air kecil urin warna keruh bau sengat bagai
315,4,F3,itu sakit pinggang belah kiri pula akibat beberapa lain cedera otot tulang siatika iritasi tekan saraf siatik
315,5,F3,jepit saraf akibat sempit tulang belakang
315,6,F3,sindrom iritasi usus
315,7,F3,ganggu usus besar bagai
315,8,F5,pasti baik konsultasi dokter dapat laku periksa lebih lanjut
315,9,F5,dokter laku periksa fisik tes tunjang perlu tes urine usg xray lain
315,10,F5,demikian dapat identifikasi tangan cara tepat
315,11,F5,ikut anjur anda tidur cukup istirahat cukup
315,12,F5,batas aktivitas fisik terlalu berat beban pinggang bungkuk angkat beban berat bagai
315,13,F5,banyak minum air putih gelas hari salur kemih bilas cara atur
315,14,F5,jangan tahan kemih
315,15,F5,buang air kecil cara atur
315,16,F5,hindar pijat urut pinggang sakit
315,17,F5,baca laman artikel ikut sakit pinggang sakit pinggang belah kiri
315,18,F1,moga manfaat
315,19,F1,salam dr muliani sukiman
316,1,F1,hai
316,2,F4,keluh anda alami mungkin oleh infeksi salur kemih isk adang salur kemih akibat infeksi bakteri
316,3,F3,gejala muncul nyeri perut bawah pinggang sakit buang air kecil sering buang air kecil buang air kecil sedikit sedikit warna urin ubah jadi keruh kadang dapat campur darah urin bau sengat bagai
316,4,F3,tangan isk beri obat analgetik reda nyeri terapi dengan antibiotik resep dokter
316,5,F3,demikian keluh rupa pula akibat beberapa mungkin lain infeksi ginjal
316,6,F3,batu ginjal
316,7,F3,radang kandung kemih
316,8,F3,batu kandung kemih bagai
316,9,F5,pasti baik konsultasi dokter dapat laku periksa lebih lanjut
316,10,F5,lalu periksa fisik tes tunjang tes urine usg xray dokter analis dan beri tangan tepat sesuai kondisi dasar
316,11,F5,ikut anjur anda istirahat cukup konsumsi makan gizi daya tahan tubuh jaga
316,12,F5,minum banyak air putih gelas hari salur kemih bilas cara atur bakteri dapat kembang biak
316,13,F5,jangan tahan untuk kemih
316,14,F5,buang air kecil cara atur
316,15,F5,basuh organ intim arah benar depan belakang cegah kontaminasi bakteri dari anus salur kemih
316,16,F5,biasa kemih dan hubung intim
316,17,F5,baca laman artikel ikut infeksi salur kemih sakit perut bawah
316,18,F1,moga manfaat
316,19,F1,dr muliani sukiman
317,1,F1,hai
317,2,F4,sakit pinggang bagai mungkin sebab ikut infeksi salur kemih isk
317,3,F4,infeksi ginjal
317,4,F4,batu ginjal
317,5,F4,radang usus buntu
317,6,F4,sindrom iritasi usus
317,7,F4,ganggu usus besar
317,8,F4,sakit radang panggul
317,9,F4,kista ovarium endometriosis bagai
317,10,F5,ingat keluh langsung lama baik kamu sama orang tua konsultasi dokter dapat telusur
317,11,F5,periksa fisik perlu dokter anjur tes tunjang usg xray tes urin bagai
317,12,F5,demikian dapat identifikasi tangan cara tepat
317,13,F5,ikut anjur dapat laku istirahat cukup konsumsi makan gizi daya tahan tubuh jaga
317,14,F5,batas aktivitas fisik terlalu berat
317,15,F5,hindar konsumsi makan terlalu pedas asam lemak
317,16,F5,minum cukup air putih liter hari
317,17,F5,jangan tahan untuk kemih
317,18,F5,buang air kecil cara atur
317,19,F5,hindar urut pijat pinggang sakit
317,20,F5,baca laman artikel ikut sakit pinggang
317,21,F1,moga manfaat
317,22,F1,salam dr muliani sukiman
318,1,F1,halo mrdwann
318,2,F1,terima kasih tanya alodokter
318,3,F3,keluh sakit pinggang sakit rasa daerah panggul perut
318,4,F3,jadi sakit pinggang lain trauma cakram tulang belakang
318,5,F3,keseleo otot tendon
318,6,F3,infeksi salur kemih infeksi ginjal
318,7,F3,batu salur kemih
318,8,F3,kista
318,9,F3,ginjal
318,10,F3,radang usus
318,11,F3,aktivitas berat sering angkat beban berat
318,12,F3,adapun gejala yang mungkin muncul sering buang air kecil bak campur darah ganggu bab lain
318,13,F5,baik konsultasi ke dokter belum ke dokter untuk periksa beritahu obat beri hasil laboratorium belum sudah diperika
318,14,F5,belum periksa dokter laku periksa fisik periksa tunjang test urin test darah usg perlu tega diagnosis
318,15,F5,itu akan tahu serta beri terapi tepat
318,16,F5,anda laku pijat cara tradisional apa baik konsultasi lebih kepada dokter
318,17,F5,dokter periksa tentu terapi tepat
318,18,F5,beberapa tips dapat laku kompres yang sakit air hangat dingin cara ganti
318,19,F5,sangat nyeri lanjut konsumsi obat spasminal beri dokter
318,20,F5,banyak istirahat minum air putih banyak banyak minimal gelashari
318,21,F5,hindar rokok minum minum alkohol
318,22,F5,baca artikel sesuai sakit pinggang
318,23,F1,sekian info saya moga manfaat
318,24,F1,salam dr geraldine kenya estuworo
319,1,F1,terima kasih tanya alodokter
319,2,F3,batu ginjal rupa batu bentuk ginjal seringkali tumpu kalsium material sisa metabolisme tidak keluar ginjal
319,3,F3,gejala derita batu ginjal nyeri pinggang
319,4,F3,nyeri kemih
319,5,F3,urin darah
319,6,F3,produksi urin kurang
319,7,F3,kemih sering putus putus
319,8,F3,faktor bentuk batu ginjal jarang minum air putih
319,9,F3,biasa tahan buang air kecil
319,10,F3,terlalu banyak konsumsi kalsium makan dapat tingkat asam urat jeroan kangkung bayam lain
319,11,F3,derita asam urat
319,12,F5,saran untuk konsultasi dokter spesialis urologi spesialis ginjal salur kemih dapat tangan tepat
319,13,F5,tahu batu ginjal biasa dokter laku periksa urin foto rontgen usg salur kemih
319,14,F5,mungkin tangan upa beri obat obat apabila batu jumlah sedikit ukur kecil alat eswl gelombang kejut pecah batu maupun bedah ginjal buka
319,15,F5,tangan batu ginjal hilang sakit masih kambuh apabila pasien rubah gaya hidup
319,16,F5,ikut artikel kait batu ginjal
319,17,F1,moga manfaat salam dr natalia
320,1,F1,hai
320,2,F3,turut hasil teliti batu ginjal salur kemih ukur sangat kecil kurang cm lah dapat keluar salur kemih lalu buang air kecil ukur lebih cm mungkin besar dapat keluar sendiri jadi sumbat sangkut
320,3,F3,obat mungkin bantu keluar batu ginjal dengan obat dapat lebar salur kemih ini mungkin manfaat batu ukur sangat kecil yang jelas atas
320,4,F3,batu salur kemih tidak laku tangan dapat timbul gejala nyeri buang air kecil akibat iritasi salur kemih sumbat juga risiko jadi infeksi salur kemih
320,5,F3,bila memang anjur laku hancur batu laser gelombang energi eswl extracorporeal shock wave lithotripsy
320,6,F4,dapat asuransi umum bpjs ringan biaya prosedur sebut
320,7,F5,diskusi informasi kait ikut topik ikut bagaimana obat batu ginjal obat batu ginjal
320,8,F1,moga bantu
320,9,F1,terima kasih
320,10,F1,dr yan william
321,1,F1,halo
321,2,F1,terima kasih atas pertanyaanya alodokter com
321,3,F4,sakit pinggang serta demam sebut beberapa
321,4,F4,sakit paling memugnkinkan infeksi ginjal
321,5,F3,infeksi ginjal sebab masuk bakteri daerah ginjal
321,6,F3,infeksi ginjal sakit batu ginjal dapat milik gejala rupa
321,7,F3,biasa batu ginjal nyeri pinggang demam darah bak
321,8,F5,karena beberapa dari gejala gejala alami baik anda segera dokter
